9042,995,Cinerenta Medienbeteiligungs KG
9042,3287,Screen Gems
9042,26032,Cineblue Internationale Filmproduktionsgesellschaft
9042,26033,City Productions
17813,1171,Epsilon Motion Pictures
17813,1403,Franchise Pictures
17813,1423,Escape Artists
17813,86256,Reiner / Greisman Productions
11208,126,Lakeshore Entertainment
11208,8411,Metro-Goldwyn-Mayer (MGM)
11208,54502,Mel's Cite du Cinema
58151,9195,Touchstone Pictures
11400,12,New Line Cinema
11400,22110,First Foot Films
11400,22253,Sunflower Productions
11400,22254,Sarah Green Film
11400,22255,The Virginia Company LLC
10350,19944,Carousel Picture Company
10350,24039,No Prisoners Productions
10350,24041,Origin Systems Inc.
10350,80469,American Entertainment Investors
10350,89308,Wing Commander Productions
10350,89309,Digital Anvil
28902,27,DreamWorks SKG
28902,56,Amblin Entertainment
14164,289,Ingenious Film Partners
14164,306,Twentieth Century Fox Film Corporation
14164,444,Dune Entertainment
14164,3477,Star Overseas
14164,6332,Dune Entertainment III
14164,10893,Big Screen Productions
14164,81135,World Film Magic
76640,435,Di Bonaventura Pictures
11058,35,Lions Gate Films
11058,846,2929 Productions
11058,18620,Artists Production Group (APG)
11058,57347,Blue Productions
14844,1088,Alcon Entertainment
14844,2979,ETIC Films
14844,8291,C.R.G. International
14844,22153,Trademark Films
14844,67252,Micro Fusion 2003-2
57089,7582,HW Two
1947,14,Miramax Films
1947,497,Revolution Studios
1947,810,Persistent Entertainment
1947,7380,Initial Entertainment Group (IEG)
1947,7965,The Ladd Company
1947,20376,Kalis Productions GmbH & Co. Zweite KG
1947,20377,Unfinished Films
8054,212,Infinity Features Entertainment
8054,342,Davis-Films
8054,806,T\u00e9l\u00e9film Canada
8054,808,The Movie Network
8054,eo Production Tax Credit (CPTC),Canadian Film or Video Production Tax Credit (CPTC)
8054,10316,British Columbia Film
8054,11567,Province of British Columbia Film Incentive BC
8054,11575,Movie Central
8054,17449,Grosvenor Park Productions
8054,23116,Poo Poo Pictures
8054,55990,Parnassus Productions
8054,55991,U.K. Tax Credit
46829,805,Serendipity Point Films
146238,215,Double Feature Films
146238,508,Regency Enterprises
146238,562,Appian Way
146238,7420,Stone Village Pictures
146238,10104,New Regency Pictures
9989,376,Industry Entertainment
9989,1171,Epsilon Motion Pictures
9989,1172,Hyde Park Films
9989,8411,Metro-Goldwyn-Mayer (MGM)
9665,559,TriStar Pictures
9665,27349,Freddie Fields Productions
311,6194,Warner Bros.
311,7965,The Ladd Company
102362,333,Original Film
102362,10339,WWE Studios
11162,1727,Movision
6016,43,Fox Searchlight Pictures
6016,803,Alliance Atlantis Communications
6016,16419,Metropolitan Films
6016,21327,TNVO
17186,2636,Tag Entertainment
13967,288,BBC Films
9053,248,Impact Pictures
9053,5755,Constantin Film Produktion
9053,8068,Mindfire Entertainment
9053,12317,Team Ninja
9053,23238,VIP 4 Medienfonds
9053,37134,Tecmo
4512,81,Plan B Entertainment
4512,449,Virtual Studios
4512,1645,Scott Free Productions
4512,3997,Alberta Film Entertainment
4512,6194,Warner Bros.
4512,11252,Jesse Films Inc.
76349,15071,Variance Films
31203,\u00e9lit\u00e9 Productions,Fid\u00e9lit\u00e9 Productions
31203,856,Wild Bunch
31203,1115,M6 Films
31203,2250,SCOPE Invest
31203,11199,Scope Pictures
31203,11261,M6
31203,11620,Orange Cin\u00e9ma S\u00e9ries
31203,11920,R\u00e9gion Wallone
31203,12096,Mandarin Films
31203,23303,IMAV Editions
265208,972,Current Entertainment
265208,1632,Lionsgate
265208,24049,Sierra / Affinity
265208,45980,SJ Heat Productions
265208,49969,Silver State Production Services
265208,59488,Cinema Seven Productions
265208,59490,SJ Pictures
45610,5294,Mpower Pictures
45610,7295,Relativity Media
45610,8532,1984 Private Defense Contractors
45610,8852,Virgin Produced
45610,9137,Moonlighting Films
45610,11956,Apparatus Productions
45610,11957,GG Filmz
45610,11958,ITS Capital
45610,11959,Merlina Entertainment
45610,11960,MGP Productions
45610,11961,Safady Entertainment
50135,5755,Constantin Film Produktion
50135,8104,Ambient Entertainment GmbH
1874,773,Film Afrika
271331,6844,Thelma Films
271331,53392,Leuviah Films
215211,9,Gaumont
215211,356,TF1 Films Productions
215211,779,Lucky Red
215211,5358,Canal+
215211,8676,uFilm
215211,12075,Silver Reel
215211,19037,Umedia
215211,35404,Od Shots
215211,51938,YRF Entertainment
215211,51940,Stone Angels
367961,3451,Art Pictures Studio
10955,2130,Mr. Mudd Production
10955,10102,Cattleya
10955,93156,Baby Films
223702,5,Columbia Pictures
223702,2251,Sony Pictures Animation
223702,5752,Sony Pictures Entertainment
223702,13184,Annapurna Pictures
223702,16615,Point Grey Pictures
223702,46875,Nitrogen Studios Canada
254470,33,Universal Pictures
254470,12026,Gold Circle Films
254470,12365,Brownstone Productions
69,84,Tree Line Films
69,85,Konrad Pictures
69,86,Catfish Productions
69,711,Fox 2000 Pictures
69,6402,Mars Media Beteiligungs
4967,158,Spyglass Entertainment
4967,9195,Touchstone Pictures
4967,53666,Triple Threat Talent
9449,10163,Working Title Films
9449,31080,Polygram Filmed Entertainment
11499,23,Imagine Entertainment
11499,33,Universal Pictures
11499,10163,Working Title Films
4912,14,Miramax Films
4912,1755,Allied Filmmakers
4912,1757,Mad Chance
12771,4,Paramount Pictures
323676,33,Universal Pictures
12506,33,Universal Pictures
24071,9195,Touchstone Pictures
11249,134,Rogue Pictures
9667,129,Section Eight
9667,551,Mandalay Pictures
9667,827,VIP 3 Medienfonds
9667,846,2929 Productions
9667,1208,Rising Star
9667,3801,VIP 2 Medienfonds
9667,11509,Warner Independent Pictures (WIP)
812,2,Walt Disney Pictures
277216,12,New Line Cinema
277216,33,Universal Pictures
277216,923,Legendary Pictures
277216,2780,Cube Vision
277216,63924,Broken Chair Flickz
277216,63925,Crucial Films
87,1,Lucasfilm
87,4,Paramount Pictures
14444,2348,Nickelodeon Movies
14444,24955,Paramount Animation
2043,4,Paramount Pictures
2043,902,AZL Productions KG
2043,Brown Productions,David Brown Productions
2043,904,MFP Munich Film Partners
2043,905,Phase 1 Productions
2043,906,Revelations Entertainment
315664,288,BBC Films
315664,892,Qwerty Films
315664,7981,Path\u00e9
1428,441,Columbia Pictures Corporation
1428,7405,Dimension Films
1428,10807,Troublemaker Studios
562,306,Twentieth Century Fox Film Corporation
562,1073,Gordon Company
562,1885,Silver Pictures
15373,33,Universal Pictures
15373,3075,Internationale Filmproduktion Stella-del-S\u00fcd
15373,7295,Relativity Media
15373,10104,New Regency Pictures
15373,eAwake,WideAwake
15373,67334,Stuber/Parent
318846,4,Paramount Pictures
318846,81,Plan B Entertainment
318846,508,Regency Enterprises
26320,10146,Focus Features
14292,5888,Walt Disney
924,572,New Amsterdam Entertainment
924,655,Strike Entertainment
924,656,Metropolitan Filmexport
924,657,Toho-Towa
924,78685,Cruel and Unusual Films
2018,441,Columbia Pictures Corporation
2018,763,Intermedia Films
2018,869,Dee Gee Entertainment
2018,870,Tapestry Films
2018,34207,Prufrock Pictures
2018,65403,IMF Internationale Medien und Film GmbH & Co. Produktions KG
192577,3116,Toei Animation Company
9428,9195,Touchstone Pictures
2832,85,Konrad Pictures
2832,441,Columbia Pictures Corporation
137093,415,Laurence Mark Productions
137093,5490,CBS Films
137093,13444,Outlaw Sinema
137093,17393,Good Universe
137093,den Media,Gidden Media
699,60,United Artists
699,7576,Eon Productions
9778,14,Miramax Films
9778,870,Tapestry Films
9778,21518,Simon Fields Productions
8831,33,Universal Pictures
8831,467,Renaissance Pictures
8831,552,Dark Horse Entertainment
8831,1644,Largo Entertainment
8831,2982,Signature Pictures
8831,4248,JVC Entertainment Networks
9398,4,Paramount Pictures
9398,79,Village Roadshow Pictures
9398,172,NPV Entertainment
9398,258,Scott Rudin Productions
9398,2932,Red Hour Productions
9398,2933,Tenth Planet Productions
9398,10692,VH1 Television
9398,12178,Red Hour Films
9398,21409,MFP Munich Film Partners GmbH & Company I. Produktions KG
112949,722,Temple Hill Productions
112949,7295,Relativity Media
10439,2,Walt Disney Pictures
3638,79,Village Roadshow Pictures
3638,97,Castle Rock Entertainment
3638,6194,Warner Bros.
3638,7747,Storefront Pictures
3638,12202,WV Films III
23483,1632,Lionsgate
23483,5374,Marv Films
62206,5,Columbia Pictures
10577,2811,Neo Art & Logic
10577,7405,Dimension Films
10577,65507,Wes Craven Films
218778,2,Walt Disney Pictures
218778,2575,21 Laps Entertainment
218778,6254,Jim Henson Company
4348,33,Universal Pictures
4348,694,StudioCanal
4348,7419,Scion Films
4348,10146,Focus Features
4348,10163,Working Title Films
78,5798,Shaw Brothers
78,6194,Warner Bros.
78,7965,The Ladd Company
11780,60,United Artists
11780,8989,Talisman Productions
192102,4022,Wonderland Sound and Vision
192102,6896,EuropaCorp
192102,7295,Relativity Media
192102,22947,3DTK
192102,22948,Feelgood Entertainment
192102,22949,Paradise/MGN
2001,5,Columbia Pictures
2001,376,Industry Entertainment
2001,846,2929 Productions
10383,12,New Line Cinema
11516,208,Bac Films
11516,254,Pandora Filmproduktion
11516,311,Procirep
11516,793,Galat\u00e9e Films
11516,850,Eurimages
11516,5358,Canal+
11516,7025,Westdeutscher Rundfunk (WDR)
11516,8453,T\u00e9l\u00e9vision Suisse-Romande (TSR)
11516,10046,Wanda Visi\u00f3n S.A.
11516,11402,Conseil R\u00e9gional de Franche-Comt\u00e9
11516,12012,Eyescreen S.r.l.
11516,15671,France 2 Cin\u00e9ma
11516,17873,Les Productions de la Gu\u00e9ville
11516,18367,Centre National de la Cin\u00e9matographie (CNC)
10025,508,Regency Enterprises
10025,890,Cheyenne Enterprises
10025,10104,New Regency Pictures
15198,915,Hollywood Pictures
23172,3929,Robert Simonds Productions
23172,7295,Relativity Media
23172,46062,Spy Next Door
17834,33,Universal Pictures
17834,27128,The Bubble Factory
10016,3287,Screen Gems
10016,23895,Storm King Productions
10016,51312,Animationwerks
10317,6735,Participant Media
10317,22695,Smokehouse Pictures
58431,1632,Lionsgate
58431,8873,Handsomecharlie Films
58431,10246,Cross Creek Pictures
58431,12622,Darko Entertainment
58431,13395,Panorama Media
58431,72725,QC Entertainment
9746,9195,Touchstone Pictures
13092,2452,UK Film Council
13092,2731,Intandem Films
13092,Entertainment Fund,Aramid Entertainment Fund
13092,9349,Film4
13092,9987,Lipsync Productions
13092,11752,Number 9 Films
59859,33,Universal Pictures
59859,5374,Marv Films
13495,306,Twentieth Century Fox Film Corporation
13495,2029,Estudios Picasso
13495,2975,NBC Universal Global Networks
13495,3315,Origen Producciones Cinematograficas S.A.
254473,5358,Canal+
254473,6896,EuropaCorp
254473,23616,Cin\u00e9+
254473,32999,D8
700,7576,Eon Productions
4964,33,Universal Pictures
4964,10105,Apatow Productions
10024,2604,Mark Johnson Productions
10024,2605,Gran Via Productions
10024,12029,Curmudgeon Films
13490,33,Universal Pictures
13490,158,Spyglass Entertainment
15927,5,Columbia Pictures
15927,538,EMI Films Ltd.
15927,6179,Thorn EMI Screen Entertainment
15927,6752,Home Box Office
1259,43,Fox Searchlight Pictures
1259,258,Scott Rudin Productions
1259,284,DNA Films
1259,288,BBC Films
1259,289,Ingenious Film Partners
1259,2452,UK Film Council
5125,10039,Anonymous Content
5125,10040,Level 1 Entertainment
5125,20666,MID Foundation
174,4,Paramount Pictures
9583,10535,All Girl Productions
9583,11617,Gaylord Productions
9437,4,Paramount Pictures
9437,11661,Rysher Entertainment
525,33,Universal Pictures
63574,1088,Alcon Entertainment
63574,3396,O.N.C. Entertainment
63574,78958,Farrell Paura Productions
63574,78959,Gospel Truth Pictures
245,33,Universal Pictures
9825,711,Fox 2000 Pictures
9825,11317,Phoenix Pictures
9825,67109,Rocking Chair Productions
186,308,The Weinstein Company
186,816,FilmEngine
186,826,Capitol Films
186,1204,Ascendant Pictures
186,2116,VIP Medienfonds 4
186,21962,The Complex Studio
9549,6194,Warner Bros.
9549,7965,The Ladd Company
61891,5,Columbia Pictures
61891,347,Centropolis Entertainment
34584,1256,Producers Sales Organization
34584,1704,Bavaria Film
34584,1766,Dieter Geissler Filmproduktion
34584,6194,Warner Bros.
34584,7025,Westdeutscher Rundfunk (WDR)
34584,33772,Bavaria Studios
2666,12,New Line Cinema
2666,908,Mystery Clock Cinema
12783,225,BIM Distribuzione
12783,288,BBC Films
12783,838,Paramount Vantage
12783,892,Qwerty Films
12783,7981,Path\u00e9
12783,18188,Magnolia Mae Films
13155,10531,Silver Screen Partners II
13155,15395,Oz Productions Ltd.
42807,306,Twentieth Century Fox Film Corporation
42807,11510,Detour Filmproduction
28355,838,Paramount Vantage
28355,10039,Anonymous Content
28355,11581,Misher Films
28355,11582,Case 39 Productions
8080,4,Paramount Pictures
8080,44,Cruise/Wagner Productions
8080,126,Lakeshore Entertainment
8080,763,Intermedia Films
5126,12,New Line Cinema
56288,7405,Dimension Films
303858,559,TriStar Pictures
303858,3045,Sony Pictures Releasing
303858,22695,Smokehouse Pictures
303858,34034,LStar Capital
303858,54454,Allegiance Theater
1613,246,Film Council
1613,803,Alliance Atlantis Communications
1613,1218,The Film Consortium
1613,1268,Focus Films
1613,1269,Momentum Films
1613,1270,National Lottery
1613,eo Production Tax Credit (CPTC),Canadian Film or Video Production Tax Credit (CPTC)
1613,18620,Artists Production Group (APG)
1613,52619,Fifty First Films
31582,8411,Metro-Goldwyn-Mayer (MGM)
16617,251,Avenue Pictures Productions
16617,433,Weed Road Pictures
16617,763,Intermedia Films
16617,4588,Egmond Film & Television
16617,7405,Dimension Films
16617,19507,Outlaw Productions (I)
16617,19508,Mindhunters (UK) Limited
16617,19509,Mindhunters Productie BV
16617,19510,Tonna Oy
16617,19511,Outlaw Victoria Productions Inc.
8944,846,2929 Productions
8944,4700,Linson Entertainment
8944,8769,Art Linson Productions
8944,11391,Tribeca Productions
41488,58,Sony Pictures Classics
41488,288,BBC Films
41488,805,Serendipity Point Films
41488,806,T\u00e9l\u00e9film Canada
41488,1712,Odessa Films
41488,1727,Movision
41488,2743,Astral Media
41488,11550,Corus Entertainment
41488,11842,Company Pictures
37028,5646,Walt deFaria
14560,5,Columbia Pictures
14560,2608,Happy Madison Productions
14560,7295,Relativity Media
14560,46222,Hey Eddie
10330,2,Walt Disney Pictures
10330,3538,Gunn Films
10330,ay Productions,Casual Friday Productions
6957,33,Universal Pictures
6957,10105,Apatow Productions
1934,14,Miramax Films
1934,33,Universal Pictures
1934,348,Bedford Falls Productions
169917,215,Double Feature Films
169917,216,Jersey Films
169917,8532,1984 Private Defense Contractors
169917,10246,Cross Creek Pictures
169917,11448,Exclusive Media Group
169917,39043,Traveling Picture Show Company (TPSC)
169917,40106,Free State Pictures
169917,40107,Da Vinci Media Ventures
951,23,Imagine Entertainment
951,33,Universal Pictures
10189,5,Columbia Pictures
10189,10105,Apatow Productions
9454,306,Twentieth Century Fox Film Corporation
2055,335,Tig Productions
2055,9195,Touchstone Pictures
2055,10157,Beacon Pictures
2055,18619,Cobalt Media Group
1551,441,Columbia Pictures Corporation
1551,ge Entertainment,Stonebridge Entertainment
5902,60,United Artists
5902,11503,Joseph E. Levine Productions
11460,27,DreamWorks SKG
11460,1600,Craven-Maddalena Films
11460,6363,BenderSpink
9358,12,New Line Cinema
9358,e-Perry Productions,Zide-Perry Productions
134,33,Universal Pictures
134,2092,Mike Zoss Productions
134,5870,Studio Canal
134,9195,Touchstone Pictures
134,10163,Working Title Films
22894,2266,Bold Films
134374,4,Paramount Pictures
134374,2609,De Line Pictures
1901,1473,Depth of Field
15028,4,Paramount Pictures
15028,2348,Nickelodeon Movies
15028,11533,Valhalla Motion Pictures
11509,5,Columbia Pictures
7445,1632,Lionsgate
7445,7295,Relativity Media
7445,11369,Sighvatsson Films
7445,11370,Michael De Luca Productions
7445,11371,Palomar Pictures (II)
17047,Pictures,Splendid Pictures
17047,4000,Maverick Films
17047,8411,Metro-Goldwyn-Mayer (MGM)
17047,8807,Dylan Sellers Productions
17047,12027,Madacy Entertainment
62838,12,New Line Cinema
2057,8411,Metro-Goldwyn-Mayer (MGM)
70436,7295,Relativity Media
16784,306,Twentieth Century Fox Film Corporation
16784,763,Intermedia Films
16784,19354,Mediastream Vierte Film GmbH & Co. Vermarktungs KG
16784,89720,Mooseport Productions
8011,2662,Trans-Film
8011,22240,Initial Groupe
8011,25129,Lumi\u00e8re Pictures
8011,30655,Fallingcloud
31640,43,Fox Searchlight Pictures
31640,20926,Marmont Productions
31640,20927,Blood & Wine Productions
31640,20928,Majestic Films International
9092,10201,Interscope Communications
9092,31080,Polygram Filmed Entertainment
2779,27,DreamWorks SKG
2779,1824,Gravier Productions
316002,17888,K. JAM Media
36355,33,Universal Pictures
36355,27128,The Bubble Factory
36355,38181,American Films
238615,1205,Endgame Entertainment
238615,11092,Ram Bergman Productions
1985,264,Studio Babelsberg
1985,1171,Epsilon Motion Pictures
1985,2452,UK Film Council
1985,7419,Scion Films
1985,10146,Focus Features
1985,33680,Blue Sky Films
1985,36615,Potboiler Productions
615,152,Icon Productions
615,306,Twentieth Century Fox Film Corporation
788,306,Twentieth Century Fox Film Corporation
788,10230,Blue Wolf
380,60,United Artists
380,206,Star Partners II Ltd.
13223,79,Village Roadshow Pictures
13223,171,Malpaso Productions
13223,975,Gerber Pictures
13223,6194,Warner Bros.
13223,10138,Double Nickel Entertainment
13223,27351,Matten Productions
13223,27352,WV Films IV
10523,525,Ixtlan Productions
10523,2726,Emperor Motion Pictures
10523,2727,Global Entertainment Group
8681,306,Twentieth Century Fox Film Corporation
8681,1115,M6 Films
8681,5358,Canal+
8681,6586,TPS Star
8681,6877,Grive Productions
8681,6896,EuropaCorp
8681,11261,M6
8681,11845,Wintergreen Productions
8681,23614,All Pictures Media
239571,7295,Relativity Media
619,335,Tig Productions
619,6194,Warner Bros.
619,13040,Kasdan Pictures
424,33,Universal Pictures
424,56,Amblin Entertainment
50014,27,DreamWorks SKG
50014,436,1492 Pictures
50014,2030,Participant Productions
50014,6736,Imagenation Abu Dhabi FZ
50014,7294,Reliance Entertainment
50014,9195,Touchstone Pictures
162903,27,DreamWorks SKG
162903,6735,Participant Media
162903,7294,Reliance Entertainment
162903,9195,Touchstone Pictures
162903,10039,Anonymous Content
11024,748,Mosaic Media Group
11024,6194,Warner Bros.
208763,33,Universal Pictures
208763,21450,Ankor-Film
6466,12,New Line Cinema
6466,371,Cecchi Gori Group Tiger Cinematografica
6466,1565,Avery Pix
6466,17611,Sean S. Cunningham Films
6466,21783,Crystal Lake Entertainment
6466,50102,WTC Productions
6466,53063,Yannix Technology Corporation
254024,163,Revolution Films
254024,288,BBC Films
254024,10102,Cattleya
254024,34381,Vedette Finance
254024,48197,Multitrade
254024,53326,Ypsilon Films
12589,2348,Nickelodeon Movies
12589,4285,Universal Cartoon Studios
12589,24955,Paramount Animation
7191,4,Paramount Pictures
7191,11461,Bad Robot
1497,12,New Line Cinema
1497,2521,Golden Harvest Company
117,4,Paramount Pictures
6977,14,Miramax Films
6977,258,Scott Rudin Productions
6977,838,Paramount Vantage
6977,2092,Mike Zoss Productions
168530,33,Universal Pictures
168530,1309,Rainforest Films
168530,2780,Cube Vision
168530,7295,Relativity Media
634,14,Miramax Films
634,33,Universal Pictures
634,5870,Studio Canal
634,10163,Working Title Films
634,11358,Little Bird
392,14,Miramax Films
392,Brown Productions,David Brown Productions
392,65781,Fat Free
10327,2308,Type A Films
10327,2527,Marc Platt Productions
10327,8411,Metro-Goldwyn-Mayer (MGM)
88042,306,Twentieth Century Fox Film Corporation
88042,444,Dune Entertainment
88042,6332,Dune Entertainment III
88042,7076,Chernin Entertainment
88042,10221,Walden Media
88042,48638,Face Productions
41630,817,Katalyst Films
41630,2364,The Montecito Picture Company
41630,8873,Handsomecharlie Films
11969,915,Hollywood Pictures
11969,1504,Cinergi Pictures Entertainment
2085,1885,Silver Pictures
2085,6194,Warner Bros.
794,306,Twentieth Century Fox Film Corporation
794,2767,Mace Neufeld Productions
9286,12,New Line Cinema
9286,e-Perry Productions,Zide-Perry Productions
9286,12067,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG
9286,48772,Hard Eight Pictures
9286,48785,Matinee Pictures
9286,48788,Practical Pictures
77877,79,Village Roadshow Pictures
77877,813,DiNovi Pictures
77877,6194,Warner Bros.
77877,8057,Langley Park Production
1265,10221,Walden Media
1265,23890,Hal Lieberman Company
1265,60611,Lauren Levine Productions Inc.
866,14,Miramax Films
866,560,Film Colony
175555,6644,Lions Gate
75174,1645,Scott Free Productions
75174,8532,1984 Private Defense Contractors
75174,10285,LD Entertainment
75174,10427,Open Road Films
75174,11278,Inferno Distribution
75174,12234,Chambara Pictures
11096,306,Twentieth Century Fox Film Corporation
11096,711,Fox 2000 Pictures
11096,1894,Josephson Entertainment
11096,73955,MBC Beteiligungs Filmproduktion
8699,10105,Apatow Productions
769,8880,Winkler Films
10923,Pictures,Splendid Pictures
10923,4000,Maverick Films
10923,8411,Metro-Goldwyn-Mayer (MGM)
10923,8807,Dylan Sellers Productions
10923,12027,Madacy Entertainment
11283,33,Universal Pictures
11283,1973,Three Strange Angels
11283,5870,Studio Canal
11283,8411,Metro-Goldwyn-Mayer (MGM)
11283,10163,Working Title Films
11283,76721,Nanny McPhee Productions
111,33,Universal Pictures
11676,9195,Touchstone Pictures
746,5,Columbia Pictures
746,469,Hemdale Film Corporation
746,470,Recorded Pictures Company
746,472,Soprofilms
746,473,TAO Film
746,474,Yanco
77866,33,Universal Pictures
77866,694,StudioCanal
77866,7295,Relativity Media
77866,8536,Leverage Management
77866,8537,Closest to the Hole Productions
77866,8538,Farraday Films
77866,8539,Leverage Entertainment
77866,10163,Working Title Films
77866,10970,Blueeyes Productions
9416,12,New Line Cinema
7345,14,Miramax Films
7345,178,Ghoulardi Film Company
7345,838,Paramount Vantage
14317,4,Paramount Pictures
14317,2348,Nickelodeon Movies
14317,24955,Paramount Animation
20694,2348,Nickelodeon Movies
20694,24955,Paramount Animation
12277,33,Universal Pictures
9779,813,DiNovi Pictures
9779,1088,Alcon Entertainment
9779,10067,Alloy Entertainment
2140,306,Twentieth Century Fox Film Corporation
2140,972,Current Entertainment
2140,973,Immortal Entertainment
2140,5358,Canal+
2140,6896,EuropaCorp
2140,73954,Quality Growth International Ltd.
12620,5,Columbia Pictures
12620,2608,Happy Madison Productions
12620,7295,Relativity Media
12620,15636,Alta Loma Entertainment
14177,8411,Metro-Goldwyn-Mayer (MGM)
198185,2,Walt Disney Pictures
227156,308,The Weinstein Company
227156,10221,Walden Media
227156,17145,Tonik Productions
227156,53464,Asis Productions
10735,813,DiNovi Pictures
10735,975,Gerber Pictures
10735,5367,Gaylord Films
10735,6194,Warner Bros.
10735,67990,Sloane Square Films
10735,67991,HSI Tomorrow Film
11351,60,United Artists
11351,70,American Zoetrope
11351,738,Myriad Pictures
11351,53348,Jeepers Creepers II
10030,1632,Lionsgate
10030,4194,Karz Entertainment
10623,1885,Silver Pictures
10623,6194,Warner Bros.
590,4,Paramount Pictures
590,14,Miramax Films
590,258,Scott Rudin Productions
9655,27,DreamWorks SKG
9655,126,Lakeshore Entertainment
1268,686,Tiger Aspect Productions
1268,10163,Working Title Films
11237,3287,Screen Gems
11237,dle Fork Productions,Middle Fork Productions
190955,856,Wild Bunch
190955,2490,LGM Productions
190955,2612,Les Productions du Tr\u00e9sor
190955,2908,Mars Distribution
190955,5358,Canal+
190955,7454,France T\u00e9l\u00e9vision
190955,9015,Worldview Entertainment
190955,10611,Cin\u00e9+
190955,11261,M6
190955,16804,France 3 Cinema
190955,19690,Caneo Films
190955,32242,Grisbi Productions
190955,33928,France 4
190955,34774,W9
190955,34780,Chi-Fou-Mi Productions
190955,34782,Treasure Company
5123,6194,Warner Bros.
5123,7036,CJ Entertainment
5123,30131,Southpaw Entertainment
4518,181,Channel Four Films
4518,1382,PolyGram Filmed Entertainment
4518,10163,Working Title Films
11932,33,Universal Pictures
11932,winter Productions Inc.,Midwinter Productions Inc.
11165,306,Twentieth Century Fox Film Corporation
6116,441,Columbia Pictures Corporation
57431,306,Twentieth Century Fox Film Corporation
57431,11370,Michael De Luca Productions
57431,20848,Rough House Pictures
21724,4,Paramount Pictures
21724,746,MTV Films
21724,1608,Wayans Bros. Entertainment
278,97,Castle Rock Entertainment
9290,11600,Bungalow Productions
9290,11601,Silver Lion Films
9290,11602,Vision View Entertainment
11543,2090,Motion Picture Corporation of America
11543,8411,Metro-Goldwyn-Mayer (MGM)
284536,4,Paramount Pictures
284536,8537,Closest to the Hole Productions
284536,8539,Leverage Entertainment
284536,12252,Chartoff-Winkler Productions
152737,16280,Jean Doumanian Productions
152737,22695,Smokehouse Pictures
13374,2,Walt Disney Pictures
13374,get Johnson Films,Bridget Johnson Films
13374,19926,Skate Away Productions
8976,2976,Mile High Productions
8976,2977,Kevin Messick Productions
8976,9195,Touchstone Pictures
8976,10157,Beacon Pictures
319888,264,Studio Babelsberg
319888,306,Twentieth Century Fox Film Corporation
319888,5374,Marv Films
319888,73620,Saville Productions
9469,4319,40 Acres & A Mule Filmworks
9469,9195,Touchstone Pictures
1909,12,New Line Cinema
1909,70,American Zoetrope
22971,3287,Screen Gems
34813,429,DC Comics
34813,433,Weed Road Pictures
34813,1786,Dark Castle Entertainment
34813,6194,Warner Bros.
34813,9993,DC Entertainment
46261,14,Miramax Films
46261,2605,Gran Via Productions
46261,7263,FilmDistrict
46261,11627,Necropia
46261,11628,Tequila Gang
10431,748,Mosaic Media Group
10431,972,Current Entertainment
10431,1632,Lionsgate
10431,12138,Fierce Entertainment
10431,12200,Province of British Columbia Production Services Tax Credit
10431,23956,Rogue Films
8051,5,Columbia Pictures
8051,12,New Line Cinema
8051,178,Ghoulardi Film Company
9352,27,DreamWorks SKG
9352,2364,The Montecito Picture Company
9352,53012,Blue Sea Productions
10167,1403,Franchise Pictures
10167,3287,Screen Gems
17170,60,United Artists
17170,932,Mirage Enterprises
17170,32793,CST Telecommunications
17170,67823,Star Partners
18975,12,New Line Cinema
18975,2499,The Kushner-Locke Company
18975,11308,Savoy Pictures
15487,2,Walt Disney Pictures
22825,2531,Media Rights Capital
22825,2723,Lin Pictures
22825,6194,Warner Bros.
22825,12622,Darko Entertainment
22825,14718,Radar Pictures
11152,158,Spyglass Entertainment
11152,4024,Pacific Film and Television Commission
11152,7293,DreamWorks Pictures
11152,12178,Red Hour Films
11152,23003,Internationale Filmproduktion Prometheus
1831,4,Paramount Pictures
1831,126,Lakeshore Entertainment
43931,7295,Relativity Media
43931,8853,Rogue
10591,508,Regency Enterprises
10591,1171,Epsilon Motion Pictures
10591,10104,New Regency Pictures
10591,49241,Daybreak
10861,5,Columbia Pictures
12770,5,Columbia Pictures
12770,23,Imagine Entertainment
12770,497,Revolution Studios
276907,10163,Working Title Films
276907,10246,Cross Creek Pictures
276907,20664,Anton Capital Entertainment (ACE)
10074,4,Paramount Pictures
65055,7215,Incentive Filmed Entertainment
10397,4,Paramount Pictures
10397,33,Universal Pictures
200505,491,Summit Entertainment
200505,1632,Lionsgate
11954,559,TriStar Pictures
11954,1445,Golan-Globus
11954,21896,Easedram
60309,316,Wildwood Enterprises
60309,7486,American Film Company
9787,5,Columbia Pictures
9787,559,TriStar Pictures
293646,1088,Alcon Entertainment
293646,11317,Phoenix Pictures
293646,24459,Fabula
293646,60255,Half Circle
6978,306,Twentieth Century Fox Film Corporation
6978,965,TAFT Entertainment Pictures
133698,3823,TF1 Films Production
133698,7038,Quad Productions
59440,1001,Solaris Film
59440,1632,Lionsgate
59440,6573,Mimran Schur Pictures
59440,12425,Filmtribe
1770,360,Geffen Pictures
1770,6194,Warner Bros.
10655,8609,TriStar Television
10655,26560,Esparza / Katz Productions
8988,4,Paramount Pictures
8988,258,Scott Rudin Productions
8988,746,MTV Films
8988,2546,Peirce Pictures
15992,4,Paramount Pictures
